VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
107738;Major;D;Premium Units;;M;31 - 35;2,5;204155;16007;Single;India;Business Employee;;;0
6684;Outer;B;Standard Units;Outer;M;31 - 35;9,5;193063;;Married;;Business Owner;300000;;0
72577;Major;D;Premium Units;;F;36 - 40;3,5;;;Single;India;Business Employee;;;0
112746;Other;B;Premium Units;;M;36 - 40;6,5;198221;48528;Married;India;Other(Please specify);;;0
109303;Outer;B;Premium Units;;F;31 - 35;7,5;;;Single;India;;;;0
80921;Urban;A;Standard Units;Major;M;41 - 45;23,5;552460;168015;Married;;Business Owner;;;0
70897;Major;B;Premium Units;;M;;6,5;;;;;;;;0
5179;Urban;B;Standard Units;Outer;F;31 - 35;5,5;199450;38461;Single;;Business Employee;;;0
97003;Other;B;Premium Units;;M;41 - 45;11,3;;;Single;Non-India;;;;0
33451;Outer;E;Standard Units;;M;46 - 50;9,5;332778;;Married with Children;;Business Owner;225000;;0
85289;Urban;D;Premium Units;;M;;;;;;;;;;0
108236;Outer;B;Standard Units;Major;M;;13,5;694567;69511;Married with Children;India;Business Owner;;;0
45090;Urban;D;Standard Units;Major;F;31 - 35;5,5;132759;;Married with Children;;Business Employee;95000;;0
85771;Major;C;Premium Units;;F;;;;;;;;;;0
115790;Major;B;Standard Units;;F;51 +;7;;;Single;;Other(Please specify);;;0
33672;Outer;C;Standard Units;Outer;F;46 - 50;6,5;525952;;Married;;Business Owner;;;0
67175;Urban;B;Premium Units;Major;F;36 - 40;3,5;130724;51223;Married with Children;;Business Employee;;;1
84658;Major;B;Standard Units;;F;;11,3;;;;;;;;0
89885;Urban;D;Standard Units;Outer;M;31 - 35;6,5;129937;50478;Married;;Other(Please specify);;;0
12960;Urban;C;Standard Units;Major;M;41 - 45;;191491;;Married;;Business Owner;;;0
100518;Outer;B;Standard Units;;M;51 +;10,3;225088;51948;Single;;Civil Servant;;;0
85811;Outer;C;Standard Units;;F;36 - 40;10,3;273427;48764;Married with Children;;Business Employee;;;0
10084;Outer;B;Standard Units;;F;< 25;4,5;118202;;Married with Children;;Business Owner;105000;;0
1214;Urban;C;Standard Units;Major;M;36 - 40;4,5;141785;;Married with Children;;Civil Servant;300000;;0
331;Outer;D;Standard Units;Outer;M;31 - 35;4,5;58595;34726;;;Business Employee;;;0
42561;Outer;B;Standard Units;Outer;F;31 - 35;8;218234;;Married with Children;;Civil Servant;140000;;0
54300;Outer;B;Standard Units;Outer;F;25 - 30;7;161066;;Married;;Business Employee;95000;;0
90873;Urban;A;Standard Units;Outer;M;41 - 45;28,5;282251;153992;Married with Children;;Business Employee;;;0
60266;Urban;B;Standard Units;Outer;M;36 - 40;14,5;333812;163263;Married;;Business Owner;;;0
21661;Outer;B;Standard Units;Outer;F;36 - 40;8;280665;;Married with Children;;Business Employee;140000;;0
112774;Outer;B;Standard Units;Outer;M;25 - 30;8,75;90016;87726;Single;;Civil Servant;;;0
106024;Other;B;Premium Units;;M;51 +;10,3;576798;95534;Married;Non-India;Business Employee;;;0
115852;Urban;D;Standard Units;;M;36 - 40;5,5;;;;India;Business Owner;;;0
102864;Urban;C;Standard Units;;F;31 - 35;;;;Married with Children;;Business Owner;;;0
84963;Outer;B;Standard Units;;F;;14,5;319055;56245;Single;;Business Owner;;;0
21570;Outer;B;Standard Units;Major;M;31 - 35;5,5;188278;;Married;;Business Owner;95000;;0
48263;Outer;B;Standard Units;Outer;M;31 - 35;10,5;245450;;Single;;Business Owner;105000;;0
37829;Urban;B;Standard Units;Outer;M;36 - 40;7;133386;;Married with Children;;Business Owner;140000;;0
61091;Major;D;Premium Units;Major;M;25 - 30;;;;Single;;;;;0
65391;Outer;A;Standard Units;Outer;F;36 - 40;16;657128;;Married with Children;;Business Owner;;;0
6351;Outer;B;Standard Units;Central;F;41 - 45;10,5;303937;;Married with Children;;Business Employee;140000;;0
13086;Outer;B;Premium Units;Major;F;41 - 45;5;345012;31884;Married;;Civil Servant;225000;8;0
74867;Major;D;Premium Units;Major;F;< 25;2,5;;;;India;Other(Please specify);;;0
24350;Outer;B;Standard Units;Outer;F;46 - 50;14,5;186149;;Married with Children;;Civil Servant;120000;;0
17048;Outer;C;Premium Units;Outer;F;;;;;;;;;;1
76623;Major;B;Premium Units;;M;;;;;;;;;;0
26414;Outer;B;Standard Units;Major;M;51 +;7;195296;;Single;;Business Employee;185000;;0
76115;Major;D;Premium Units;;M;25 - 30;3,5;175992;33991;Single;;Business Employee;;;0
14764;Outer;B;Standard Units;Outer;F;36 - 40;2,5;295988;;Single;;Business Owner;160000;;0
34383;Outer;C;Standard Units;Outer;F;< 25;4,5;172824;;Single;;Other(Please specify);120000;;0
107620;Major;D;Premium Units;Major;M;31 - 35;2,5;80907;35986;Married with Children;India;Civil Servant;;;0
91785;Outer;A;Standard Units;Other;M;46 - 50;28,5;588483;Cash;Married;;Business Owner;;;0
77629;Outer;C;Premium Units;;M;;5,5;;;;India;;;;0
90137;Urban;C;Standard Units;Outer;M;25 - 30;2,5;186611;41786;Single;;Business Owner;;;0
75120;Major;B;Standard Units;;M;;11,3;;;Married;;;;;0
34476;Outer;D;Standard Units;;F;41 - 45;6,5;;;Married with Children;;Business Owner;185000;;0
108793;Other;B;Premium Units;Major;F;41 - 45;7,5;;;Married with Children;India;Other(Please specify);;;0
112585;Major;C;Premium Units;Outer;F;25 - 30;3,5;236321;164268;Single;India;Business Employee;;;1
78912;Urban;B;Standard Units;;M;25 - 30;11,3;675308;95676;;;Business Owner;;;0
118274;Urban;D;Standard Units;Outer;M;25 - 30;5,5;117474;43039;Single;India;Business Employee;;;0
78150;Major;B;Standard Units;;F;;;;;;;;;;0
103104;Urban;B;Standard Units;Outer;M;31 - 35;5,5;218541;45072;Single;;Business Owner;;;0
68853;Outer;B;Standard Units;;M;31 - 35;13,5;245705;89314;Married;;Business Employee;;;0
14828;Outer;B;Standard Units;Outer;F;31 - 35;5,5;137161;;Single;;Business Owner;105000;;0
81748;Major;D;Premium Units;;M;;;;;;;;;;0
71670;Urban;B;Premium Units;;F;36 - 40;3,5;;20736;;;Civil Servant;;;0
109818;Urban;C;Standard Units;;F;25 - 30;9,75;72940;63547;Single;India;Civil Servant;;;0
68990;Outer;B;Standard Units;;M;25 - 30;14,5;271326;81930;Single;;Business Employee;;;0
15405;Outer;B;Standard Units;Outer;F;41 - 45;5,5;135650;;Single;;Business Owner;95000;;0
79458;Major;C;Premium Units;Major;F;46 - 50;5,5;;;Married with Children;India;Business Owner;;;0
110504;Outer;B;Premium Units;Central;M;< 25;4,5;225304;Cash;Single;India;Business Employee;;;0
77071;Major;C;Premium Units;;M;;3,5;;;;;;;;0
40293;Urban;B;Premium Units;Outer;F;46 - 50;3,5;;;Married with Children;India;;;;0
76839;Other;D;Premium Units;Major;F;36 - 40;3,5;205779;33534;Married with Children;India;Business Owner;;;0
36958;Major;B;Premium Units;Major;F;41 - 45;4,5;270669;31574;Married with Children;;Business Owner;120000;;0
98880;Major;C;Premium Units;;M;51 +;4,5;;40629;Married with Children;India;Business Owner;;;0
73029;Outer;D;Premium Units;;M;31 - 35;2,5;;;;;Business Employee;;;0
739;Outer;B;Standard Units;Central;F;51 +;14,5;;;Married with Children;;Business Owner;;;0
54601;Urban;C;Standard Units;Major;M;41 - 45;2,5;403983;;Married;;Business Owner;105000;;0
53659;Outer;B;Standard Units;Outer;M;31 - 35;14,5;261709;;Single;;Business Owner;160000;;0
85045;Outer;D;Standard Units;Outer;M;31 - 35;6,5;226589;39996;Single;;Business Employee;;;0
33839;Outer;C;Standard Units;Outer;F;36 - 40;4,5;216095;;Married with Children;;Business Owner;95000;;0
60656;Major;C;Premium Units;Major;F;25 - 30;4,5;;;Single;India;Business Employee;;;0
69220;Urban;B;Standard Units;;F;31 - 35;8,5;145489;;Single;;Civil Servant;;;0
71354;Outer;C;Standard Units;Outer;M;51 +;8,5;249730;50288;Married with Children;;Civil Servant;;;0
37073;Urban;B;Standard Units;Major;F;25 - 30;7;137465;;Married with Children;;Business Owner;85000;;0
72466;Urban;B;Premium Units;Major;M;25 - 30;3,5;177467;19760;;;Business Employee;;;0
52609;Other;B;Premium Units;;M;41 - 45;18,5;544782;114610;Single;;Business Owner;;;0
35396;Outer;C;Standard Units;Outer;M;41 - 45;7;176635;;Married with Children;;Other(Please specify);75000;;0
104381;Outer;B;Standard Units;;M;25 - 30;9,75;334333;52880;Single;;Business Owner;;;0
43364;Outer;B;Standard Units;Outer;F;< 25;10,5;242524;;Single;;Business Employee;75000;;0
33548;Urban;B;Standard Units;Central;F;41 - 45;7;234844;;Single;;Business Employee;225000;;0
74125;Major;B;Premium Units;Major;M;36 - 40;3,5;283063;43883;;India;Business Owner;;;0
28514;Other;D;Premium Units;Major;F;36 - 40;2,5;;35033;Single;;Business Owner;;;0
112731;Urban;D;Standard Units;Major;M;41 - 45;5,5;115685;49934;;India;Business Owner;;;0
35371;Outer;A;Standard Units;Outer;F;36 - 40;14,5;656751;;Single;;Business Owner;;;0
49130;Outer;B;Standard Units;Outer;F;41 - 45;8;87961;;Married;;Business Employee;75000;;0
54074;Major;D;Premium Units;Major;M;;3,5;300669;40050;Married with Children;;Business Employee;160000;;0
38024;Urban;B;Standard Units;Outer;F;31 - 35;4,5;91842;35394;Married with Children;;Business Owner;;;0
40121;Outer;B;Standard Units;Outer;M;31 - 35;9,5;268944;;Single;;Business Owner;185000;;0
52877;Outer;A;Standard Units;Outer;M;51 +;17;296726;;Married with Children;;Business Owner;105000;;0
15700;Outer;B;Standard Units;Central;F;< 25;4,5;132907;;Single;;Business Owner;85000;;0
9672;Outer;C;Standard Units;;;31 - 35;8;317314;;Married with Children;;Civil Servant;95000;;0
102825;Outer;A;Standard Units;Outer;M;31 - 35;6,5;183534;35223;Single;India;Business Employee;;;0
18767;Central;B;Premium Units;Major;F;< 25;6,5;673738;27225;Single;;Business Owner;160000;;0
35905;Outer;B;Premium Units;;F;25 - 30;3,5;;;Single;;Business Employee;;;0
29176;Outer;B;Standard Units;Outer;M;51 +;16;603712;;Married;;Business Owner;;;0
71506;Outer;C;Premium Units;;M;25 - 30;3,5;265244;44190;Single;;Business Employee;;;0
108209;Outer;B;Standard Units;Outer;M;46 - 50;14,5;207607;79779;Married with Children;India;Other(Please specify);;;0
66384;Outer;B;Standard Units;Outer;F;25 - 30;8;237483;;Married;;Business Employee;75000;;0
21550;Outer;C;Standard Units;Outer;F;< 25;3,5;137679;;Single;;Business Owner;95000;;0
29865;Outer;C;Standard Units;;F;;;;;;;;;;0
60107;Major;C;Premium Units;Major;F;41 - 45;3,5;154312;54609;Married;;Business Owner;85000;;0
91423;Outer;B;Standard Units;Outer;F;46 - 50;11,3;291419;85102;Married;;Business Owner;;;0
21552;Outer;B;Standard Units;Outer;M;< 25;5,5;192392;;Single;;Business Owner;105000;;0
78451;Major;B;Standard Units;;M;;;;;;;;;;0
82568;Major;D;Premium Units;;F;;;;;;;;;;0
93732;Outer;B;Standard Units;Outer;F;25 - 30;10,3;;;Single;;Other(Please specify);;;0
80790;Urban;D;Standard Units;Major;M;< 25;5,5;202481;54631;Single;;Other(Please specify);;;0
13176;Outer;B;Standard Units;Outer;M;31 - 35;4,5;113085;;Single;;Business Owner;95000;;1
93528;Outer;B;Standard Units;Central;F;36 - 40;14,5;590146;129350;Married with Children;;Business Employee;;;0
42068;Major;B;Premium Units;Outer;F;46 - 50;7,5;364137;55598;Married;;Business Owner;160000;;0
74480;Major;C;Premium Units;;M;;;;;;;;;;0
101480;Outer;B;Standard Units;Outer;F;25 - 30;4,5;258710;26786;Single;India;Business Employee;;;0
3174;Urban;B;Standard Units;Major;F;< 25;8;254347;;Single;;Business Employee;95000;;0
2829;Outer;B;Standard Units;Outer;M;31 - 35;7;;;Single;;Business Employee;;;0
3773;Outer;B;Standard Units;Outer;M;36 - 40;10,5;286649;;Married;;Civil Servant;225000;;0
22279;Central;B;Premium Units;;F;< 25;;58575;35843;Single;;Other(Please specify);75000;;0
24711;Central;E;Standard Units;Outer;M;31 - 35;9,5;603674;;Single;;Business Owner;300000;;0
75459;Urban;C;Standard Units;Major;M;25 - 30;7,5;226340;46241;Single;;Business Employee;;;0
10541;Urban;B;Standard Units;;F;< 25;;265771;;Married;;Business Owner;185000;;0
7618;Outer;C;Standard Units;Major;F;25 - 30;4;231927;40812;Married;;Business Employee;85000;8;0
10707;Outer;B;Premium Units;Outer;F;31 - 35;3,75;197283;44902;Single;;Business Employee;85000;4,5;0
2555;Outer;B;Standard Units;Outer;F;36 - 40;;449370;;Married with Children;;Business Owner;;;0
66207;Major;B;Premium Units;;M;46 - 50;3,5;96820;32718;Married;India;Business Owner;;;0
46813;Outer;B;Standard Units;Central;M;51 +;11,3;551028;96585;Married with Children;;Business Employee;;;0
59556;Major;B;Premium Units;;F;;;;;Single;;;;;0
90989;Major;D;Premium Units;Major;F;31 - 35;3,5;253050;41789;Single;;Business Employee;;;0
81348;Major;B;Standard Units;;F;41 - 45;13,5;;;Married;;Other(Please specify);;;0
117153;Major;D;Premium Units;Outer;M;41 - 45;3,5;81739;24055;Married with Children;India;Business Employee;;;1
30171;Outer;B;Standard Units;Outer;F;51 +;7;218211;;Married;;Civil Servant;160000;;0
60319;Major;D;Premium Units;Major;M;31 - 35;;;;Married with Children;;Business Employee;;;0
13603;Outer;C;Standard Units;;M;31 - 35;3,5;237365;;Single;;Business Owner;105000;;0
26552;Outer;B;Standard Units;Outer;M;41 - 45;4,5;214131;;Married with Children;;Business Owner;160000;;0
79654;Urban;B;Standard Units;Major;M;31 - 35;5,5;239968;41252;Single;;Business Employee;;;0
57516;Urban;B;Premium Units;Major;M;46 - 50;2,5;334193;26053;Married with Children;;Business Employee;140000;;0
54467;Urban;C;Standard Units;Major;F;;5,5;;;Single;;Business Owner;225000;;0
27674;Outer;B;Standard Units;Central;F;< 25;4,5;192690;;Single;;Business Owner;85000;;0
30371;Urban;B;Premium Units;Outer;F;36 - 40;2,5;250189;32176;;;Civil Servant;;;1
108572;Major;D;Premium Units;;M;41 - 45;2,5;213709;19953;;India;;;;0
88985;Urban;B;Standard Units;Central;F;25 - 30;11,3;199187;46519;Single;;Business Employee;;;0
68405;Major;C;Premium Units;Major;F;;4,5;;;;India;;;;0
118220;Outer;D;Premium Units;Outer;M;25 - 30;2,5;95455;25150;Single;India;Business Employee;;;1
20943;Outer;C;Standard Units;Outer;F;51 +;6,5;372346;;Married;;Civil Servant;140000;;0
54737;Outer;C;Standard Units;Central;F;41 - 45;10,5;;;Married;;Civil Servant;;;0
84256;Major;D;Premium Units;Other;M;;;;;;;;;;1
83660;Outer;B;Standard Units;Outer;M;< 25;8,75;263152;65243;Single;;Other(Please specify);;;0
78890;Major;C;Premium Units;;F;;;;;;;;;;0
68694;Urban;B;Standard Units;Outer;F;31 - 35;13,5;574675;104999;Single;;Business Owner;;;0
86170;Outer;D;Premium Units;;F;;;;;;;;;;0
105327;Urban;D;Standard Units;Central;F;31 - 35;5,5;124083;32296;Married;India;Business Employee;;;0
86477;Outer;B;Standard Units;;F;25 - 30;6,5;;55978;Single;;Business Owner;;;0
9569;Outer;C;Standard Units;Outer;F;31 - 35;3,5;302502;;Single;;Business Owner;85000;;0
95821;Urban;A;Standard Units;;F;36 - 40;37;;;Single;;Business Employee;;;0
48001;Outer;D;Standard Units;Outer;F;31 - 35;6,5;320557;;Single;;Business Employee;105000;;0
71665;Outer;C;Standard Units;Outer;M;31 - 35;11,3;503847;80340;Single;;Civil Servant;;;1
7166;Outer;C;Standard Units;Outer;M;25 - 30;5;;41815;;;Business Employee;95000;4,5;0
69010;Outer;D;Standard Units;Major;M;36 - 40;4,5;110941;39877;Married with Children;;Business Employee;;;0
42730;Outer;B;Standard Units;Central;M;31 - 35;6,5;74608;;Married with Children;;Business Owner;85000;;0
16530;Outer;C;Standard Units;Outer;F;31 - 35;5,5;96041;;Single;;Civil Servant;;;0
14122;Outer;B;Standard Units;;F;31 - 35;5,5;171063;;Single;;Other(Please specify);160000;;0
87234;Urban;C;Standard Units;;F;31 - 35;7,5;227459;59437;Single;;Business Employee;;;0
52073;Outer;B;Standard Units;Outer;M;31 - 35;10,3;159217;47455;Single;;Business Employee;;;0
74822;Major;C;Premium Units;;M;;;;;;;;;;0
33585;Outer;C;Standard Units;;F;;;;;;;;;;0
106402;Other;B;Premium Units;;M;51 +;;654091;;Married with Children;Non-India;Business Owner;;;0
111833;Other;B;Premium Units;;M;46 - 50;7,5;;;;Non-India;;;;0
98251;Urban;D;Standard Units;Outer;M;51 +;4,5;74201;42742;Married with Children;;Civil Servant;;;0
97227;Major;B;Premium Units;Major;F;25 - 30;4,5;240978;35170;Single;India;Business Owner;;;0
101814;Major;B;Premium Units;;F;31 - 35;5,5;83416;;Single;;Business Employee;;;0
81826;Other;B;Premium Units;;F;25 - 30;5,5;302037;84434;Married with Children;India;;;;0
30863;Outer;C;Standard Units;;F;;;;;;;;;;0
50973;Major;C;Premium Units;Other;M;;;;;;;;;;1
1715;Outer;B;Standard Units;Outer;F;51 +;9,5;367964;;Married with Children;;Civil Servant;120000;;0
8022;Outer;B;Standard Units;Outer;M;41 - 45;6,5;184485;;Married with Children;;Business Owner;140000;;0
89552;Urban;B;Standard Units;Major;F;51 +;8,75;347176;Cash;Married with Children;India;Business Owner;;;0
59366;Major;B;Premium Units;;F;46 - 50;4,5;216744;51189;Single;India;Business Owner;;;0
9522;Outer;C;Standard Units;Outer;F;31 - 35;3,5;115652;;Single;;Civil Servant;75000;;1
105262;Outer;B;Standard Units;;M;25 - 30;8,5;266881;56106;Single;India;Civil Servant;;;0
89709;Urban;A;Standard Units;;M;36 - 40;29,5;527595;178542;Married with Children;;Business Owner;;;0
39062;Other;D;Premium Units;Major;F;25 - 30;3,5;229581;30917;Single;;Business Employee;;;0
7061;Outer;C;Standard Units;Outer;F;41 - 45;9,5;547289;;Married;;Business Owner;160000;;0
13261;Outer;B;Premium Units;;F;36 - 40;4,5;170363;55907;Married;;Business Employee;95000;3;0
33597;Outer;C;Standard Units;Outer;M;51 +;7;;;Single;;Business Owner;;;0
28842;Other;D;Premium Units;Major;F;51 +;2,5;312741;26530;Married with Children;;;185000;;0
114408;Urban;D;Standard Units;Major;F;31 - 35;4,5;134467;55664;;;Business Owner;;;1
37174;Outer;C;Standard Units;Outer;F;< 25;6,5;269903;;Married with Children;;Business Owner;140000;;1
65566;Urban;C;Standard Units;Major;M;25 - 30;2,5;185863;25621;Single;;Business Owner;;;0
42551;Outer;B;Standard Units;Central;F;51 +;8;102190;;Married with Children;;Civil Servant;105000;;0
112982;Outer;B;Standard Units;Outer;M;31 - 35;10,3;210735;93434;Married with Children;;Civil Servant;;;0
30893;Outer;C;Standard Units;Outer;M;36 - 40;3,5;119879;;Married;;Business Employee;85000;;0
63461;Major;B;Standard Units;Major;M;25 - 30;7;262333;;Married with Children;;Business Owner;160000;;0
83885;Other;B;Premium Units;;M;;;;;;;;;;0
55623;Urban;B;Standard Units;Major;M;36 - 40;9,5;181036;;Married;;Business Owner;;;0
71772;Urban;B;Premium Units;;M;;3,5;;;;;;;;0
96187;Outer;B;Standard Units;Major;M;36 - 40;14,5;356719;Cash;Married with Children;India;Business Employee;;;0
101798;Major;C;Premium Units;;F;;;;;;India;;;;0
31300;Urban;B;Standard Units;Major;F;41 - 45;5,5;;;Married with Children;;Civil Servant;140000;;0
61180;Major;C;Premium Units;Major;F;41 - 45;3,5;374378;32036;Married with Children;India;Civil Servant;;;0
81083;Urban;D;Standard Units;;F;31 - 35;5,5;155875;61605;Single;;Business Employee;;;0
41725;Outer;B;Standard Units;Outer;F;31 - 35;5,5;203202;;Married;;Business Owner;160000;;0
13592;Outer;C;Standard Units;Outer;F;31 - 35;4,5;212627;;Married with Children;;Business Owner;75000;;0
31589;Urban;C;Standard Units;Major;F;46 - 50;2,5;160193;;Single;;Business Owner;95000;;0
37130;Outer;B;Standard Units;;F;31 - 35;11,3;349036;80394;Single;;Business Employee;;;0
41134;Outer;C;Standard Units;Outer;;;8;;;;;;;;1
77031;Major;B;Premium Units;;M;;;;;;;;;;0
76877;Major;B;Premium Units;;F;;;;;;;;;;0
119263;Other;C;Premium Units;;M;;;;;;;;;;0
18849;Urban;B;Premium Units;Major;F;;4,5;;;;;;;;0
10611;Urban;C;Standard Units;Major;M;31 - 35;2,5;;;Single;;Business Owner;75000;;0
42308;Urban;C;Standard Units;Major;M;25 - 30;4,5;223940;;Single;;Other(Please specify);;;0
23995;Central;E;Standard Units;Central;F;36 - 40;14,5;664650;;Married with Children;;Business Owner;;;0
77530;Major;C;Premium Units;;M;;;;;;;;;;0
109182;Major;D;Premium Units;;F;< 25;3,5;;31685;Single;India;Business Employee;;;0
46113;Major;C;Premium Units;Major;F;31 - 35;3,5;383891;24421;Single;;Business Employee;85000;;0
71958;Urban;D;Premium Units;;M;;;;;;;;;;0
62937;Urban;C;Standard Units;Major;M;25 - 30;9,5;182618;;Single;;Business Employee;85000;;0
72138;Urban;B;Premium Units;;M;;2,5;;;;;;;;0
62174;Major;D;Premium Units;Major;F;36 - 40;3,5;218720;22598;Married with Children;India;Business Owner;;;0
5634;Outer;C;Standard Units;Outer;F;25 - 30;7;256383;;;;Business Employee;120000;;0
60094;Urban;B;Standard Units;Major;M;25 - 30;10,5;597642;;Single;;Business Employee;300000;;0
33260;Outer;B;Standard Units;;F;< 25;5,5;180772;;Married with Children;;Business Owner;120000;;0
7332;Outer;B;Standard Units;Major;M;< 25;8;219791;;Single;;Business Employee;95000;;0
107614;Major;D;Premium Units;;M;;;;;;;;;;0
92822;Urban;C;Standard Units;Major;F;25 - 30;2,5;123015;28629;Single;;Business Owner;;;0
